municipio,año,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,periodo_1,periodo_2,periodo_3,periodo_4,periodo_5,periodo_6,periodo_7,periodo_8,periodo_9,periodo_10,periodo_11,periodo_12,periodo_13,humedad,precipitacion,dist_rio_1,dist_lag_1,temp_media
SANTA LUCÍA,2022,11,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.4545454545454545,0.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,1.0,0.0,0.9090909090909092,0.0909090909090909,0.0,1.0,0.3636363636363636,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,0.2727272727272727,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,89.78248087565105,455079.451586547,2.134185015397168,9.113102284704611,27.844083468119305
SANTA LUCÍA,2023,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5809326171875,329198.202321954,2.134185015397168,9.113102284704611,28.66209920247396
SANTO TOMÁS,2017,11,0.2727272727272727,0.5454545454545454,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.8181818181818182,0.1818181818181818,0.0,1.0,0.3636363636363636,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,90.10630289713542,550048.4390133864,2.537834539424502,5.124024254807073,27.731441179911297
SANTO TOMÁS,2018,7,0.2857142857142857,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,89.9574686686198,469218.2784120513,2.537834539424502,5.124024254807073,27.657020568847656
SANTO TOMÁS,2019,11,0.3636363636363636,0.4545454545454545,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.0,0.6363636363636364,0.3636363636363636,0.0,1.0,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,1.0,0.0,0.9090909090909092,0.0,0.0909090909090909,0.1818181818181818,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,89.60757700602214,434414.46709626337,2.537834539424502,5.124024254807073,27.912825266520183
SANTO TOMÁS,2020,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,89.74022674560547,546243.9351621221,2.537834539424502,5.124024254807073,27.669313430786133
SANTO TOMÁS,2021,11,0.2727272727272727,0.4545454545454545,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,0.0,0.0,0.0,0.0909090909090909,0.6363636363636364,1.0,0.0,0.3636363636363636,0.6363636363636364,0.0,1.0,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1818181818181818,0.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.1818181818181818,89.59716033935547,547501.4135851925,2.537834539424502,5.124024254807073,27.497992515563965
SANTO TOMÁS,2022,16,0.375,0.375,0.0,0.0625,0.125,0.0,0.0625,0.375,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.25,0.75,0.0,1.0,0.4375,0.5625,0.0,0.0,0.0,1.0,0.0,0.9375,0.0625,0.0,0.3125,0.0,0.6875,0.0625,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0625,0.125,0.0625,0.25,0.0625,0.125,90.64460754394533,689034.0819408143,2.537834539424502,5.124024254807073,27.384568214416504
SANTO TOMÁS,2023,19,0.3684210526315789,0.5263157894736842,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0526315789473684,0.6842105263157895,1.0,0.0,0.4210526315789473,0.5789473684210527,0.0,1.0,0.5789473684210527,0.4210526315789473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4210526315789473,0.0,0.5789473684210527,0.1578947368421052,0.0,0.0,0.0,0.2105263157894736,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.2105263157894736,0.0526315789473684,89.91937510172527,469017.0736795909,2.537834539424502,5.124024254807073,28.027135848999023
SOLEDAD,2017,324,0.404320987654321,0.2654320987654321,0.0432098765432098,0.0,0.1851851851851851,0.0092592592592592,0.0925925925925925,0.5246913580246914,0.0246913580246913,0.0339506172839506,0.0061728395061728,0.0185185185185185,0.3919753086419753,0.9783950617283952,0.0216049382716049,0.4320987654320987,0.5679012345679012,0.0,1.0,0.4691358024691358,0.5308641975308642,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.324074074074074,0.0030864197530864,0.6728395061728395,0.0185185185185185,0.0092592592592592,0.0185185185185185,0.0092592592592592,0.0185185185185185,0.0216049382716049,0.0185185185185185,0.0462962962962962,0.0925925925925925,0.1111111111111111,0.1604938271604938,0.1574074074074074,0.3179012345679012,88.73133087158203,356540.8429804077,2.112103133879049,1.787470321237574,27.854980468750007
SOLEDAD,2018,675,0.434074074074074,0.237037037037037,0.0118518518518518,0.0014814814814814,0.2103703703703703,0.0088888888888888,0.0962962962962963,0.5525925925925926,0.0044444444444444,0.0251851851851851,0.0044444444444444,0.0296296296296296,0.3837037037037037,0.9851851851851852,0.0148148148148148,0.3407407407407407,0.6592592592592592,0.0,1.0,0.4355555555555555,0.5644444444444444,0.0,0.0,1.0,0.0,0.0,0.9925925925925926,0.0074074074074074,0.0,0.4251851851851851,0.0014814814814814,0.5733333333333334,0.1955555555555555,0.1303703703703703,0.037037037037037,0.0222222222222222,0.0281481481481481,0.0162962962962962,0.0355555555555555,0.0622222222222222,0.0696296296296296,0.0785185185185185,0.0755555555555555,0.1244444444444444,0.1244444444444444,88.67057800292969,270510.114852288,2.112103133879049,1.787470321237574,27.66899013519287
SOLEDAD,2019,610,0.4426229508196721,0.1672131147540983,0.0065573770491803,0.001639344262295,0.2459016393442623,0.0098360655737704,0.1262295081967213,0.5524590163934426,0.0032786885245901,0.0245901639344262,0.0032786885245901,0.0114754098360655,0.4049180327868852,0.9918032786885246,0.0081967213114754,0.3065573770491803,0.6934426229508197,0.001639344262295,0.9983606557377048,0.4540983606557377,0.5459016393442623,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3049180327868852,0.0065573770491803,0.6885245901639344,0.1344262295081967,0.0786885245901639,0.0180327868852459,0.0147540983606557,0.0131147540983606,0.0229508196721311,0.0442622950819672,0.0524590163934426,0.0311475409836065,0.0426229508196721,0.0901639344262295,0.201639344262295,0.2557377049180327,88.94598388671875,295433.5570295216,2.112103133879049,1.787470321237574,27.76598358154297
SOLEDAD,2020,462,0.4415584415584415,0.2251082251082251,0.0303030303030303,0.0021645021645021,0.2056277056277056,0.0,0.0952380952380952,0.6233766233766234,0.0,0.0411255411255411,0.0151515151515151,0.0303030303030303,0.29004329004329,0.9848484848484848,0.0151515151515151,0.3614718614718614,0.6385281385281385,0.0021645021645021,0.997835497835498,0.5173160173160173,0.4826839826839826,0.0,0.0,1.0,0.0,0.0,0.997835497835498,0.0021645021645021,0.0,0.2186147186147186,0.0,0.7813852813852814,0.4393939393939394,0.2316017316017316,0.08008658008658,0.0129870129870129,0.0086580086580086,0.0129870129870129,0.0064935064935064,0.0086580086580086,0.0194805194805194,0.0216450216450216,0.0216450216450216,0.0432900432900432,0.093073593073593,88.9083023071289,400126.4269212719,2.112103133879049,1.787470321237574,27.736400604248047
SOLEDAD,2021,1551,0.4796905222437137,0.2198581560283688,0.0103159252095422,0.0006447453255963,0.2095422308188265,0.0025789813023855,0.0773694390715667,0.5009671179883946,0.0,0.0644745325596389,0.0038684719535783,0.0167633784655061,0.413926499032882,0.9787234042553192,0.0212765957446808,0.3829787234042553,0.6170212765957447,0.0,1.0,0.4539007092198581,0.5460992907801419,0.0,0.0,1.0,0.0,0.0,0.9819471308833012,0.0180528691166989,0.0,0.2385557704706641,0.0038684719535783,0.7575757575757576,0.0161186331399097,0.0167633784655061,0.008381689232753,0.0051579626047711,0.0032237266279819,0.0090264345583494,0.0128949065119277,0.0219213410702772,0.0522243713733075,0.1199226305609284,0.1882656350741457,0.3223726627981947,0.2237266279819471,88.51116180419922,374000.7461156257,2.112103133879049,1.787470321237574,27.59598731994629
SOLEDAD,2022,2125,0.5021176470588236,0.2494117647058823,0.0098823529411764,0.0,0.1849411764705882,0.0014117647058823,0.052235294117647,0.4875294117647059,0.0,0.072,0.0037647058823529,0.0235294117647058,0.4131764705882353,0.9651764705882352,0.0348235294117647,0.420235294117647,0.579764705882353,0.0,1.0,0.4677647058823529,0.532235294117647,0.0,0.0,1.0,0.0,0.0,0.9872941176470588,0.0127058823529411,0.0,0.5265882352941177,0.0037647058823529,0.4696470588235294,0.0865882352941176,0.0555294117647058,0.0254117647058823,0.0108235294117647,0.008,0.0141176470588235,0.0287058823529411,0.0498823529411764,0.064,0.0865882352941176,0.1350588235294117,0.1967058823529411,0.2385882352941176,88.92833709716797,539119.4295429203,2.112103133879049,1.787470321237574,27.534147262573242
SOLEDAD,2023,1250,0.452,0.268,0.0256,0.0024,0.172,0.0016,0.0784,0.4416,0.004,0.0568,0.0032,0.012,0.4824,0.984,0.016,0.4688,0.5312,0.0,1.0,0.4592,0.5408,0.0,0.0,1.0,0.0,0.0,0.9976,0.0024,0.0,0.5056,0.0016,0.4928,0.3216,0.168,0.0576,0.0256,0.0392,0.0256,0.0392,0.0816,0.0568,0.0512,0.036,0.0544,0.0432,88.87889862060547,321774.9037373719,2.112103133879049,1.787470321237574,27.982203483581543
SUAN,2018,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58712005615234,334465.0519275829,0.096866397333771,15.05169670349008,28.25652313232422
SUAN,2019,20,0.3,0.05,0.0,0.0,0.4,0.0,0.25,0.15,0.0,0.0,0.05,0.0,0.8,1.0,0.0,0.7,0.3,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.05,0.1,0.05,0.25,0.05,0.05,0.2,0.15,89.21769714355469,305777.8848749644,0.096866397333771,15.05169670349008,28.482250213623047
SUAN,2020,15,0.8666666666666667,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.7333333333333333,0.0,0.0666666666666666,0.0,0.0,0.2,1.0,0.0,0.8666666666666667,0.1333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.9333333333333332,0.6,0.2,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.50151824951172,381519.73769484,0.096866397333771,15.05169670349008,28.149518966674805
SUAN,2021,4,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,89.46827697753906,373539.155241398,0.096866397333771,15.05169670349008,28.03090190887451
SUAN,2022,65,0.4,0.1076923076923077,0.0461538461538461,0.0,0.3692307692307692,0.0,0.0769230769230769,0.1076923076923077,0.0,0.0615384615384615,0.0,0.0307692307692307,0.8,0.9384615384615383,0.0615384615384615,0.6461538461538462,0.3538461538461538,0.0,1.0,0.4153846153846154,0.5846153846153846,0.0,0.0,0.0,0.0,1.0,0.9846153846153848,0.0,0.0153846153846153,0.123076923076923,0.0,0.8769230769230769,0.0615384615384615,0.1846153846153846,0.1076923076923077,0.0307692307692307,0.0769230769230769,0.2153846153846154,0.1076923076923077,0.1538461538461538,0.0461538461538461,0.0153846153846153,0.0,0.0,0.0,90.60259246826172,463243.6593551668,0.096866397333771,15.05169670349008,27.816954612731934
SUAN,2023,14,0.3571428571428571,0.0714285714285714,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.8571428571428571,0.1428571428571428,0.0,1.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.2857142857142857,0.2142857142857142,0.0,0.2857142857142857,0.0,89.33922576904297,340193.4900922155,0.096866397333771,15.05169670349008,28.610822677612305
TUBARÁ,2017,10,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.9,0.1,0.9,0.1,0.0,1.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,89.37731170654297,219832.37257087068,2.257754046682011,5.215228565790677,27.22247886657715
TUBARÁ,2018,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3636363636363636,0.0,0.0909090909090909,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.2727272727272727,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.3636363636363636,0.6363636363636364,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.0,0.0909090909090909,88.83016204833984,147985.44665997976,2.257754046682011,5.215228565790677,27.163583755493164
TUBARÁ,2019,4,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.75,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,88.9022445678711,154603.92412912357,2.257754046682011,5.215228565790677,27.313323974609375
TUBARÁ,2020,17,0.4117647058823529,0.1764705882352941,0.0,0.0,0.3529411764705882,0.0,0.0588235294117647,0.4705882352941176,0.0,0.0,0.0,0.0,0.5294117647058824,0.9411764705882352,0.0588235294117647,0.7058823529411765,0.2941176470588235,0.0588235294117647,0.9411764705882352,0.7058823529411765,0.2941176470588235,0.0,1.0,0.0,0.0,0.0,0.2941176470588235,0.6470588235294118,0.0588235294117647,0.8235294117647058,0.0,0.1764705882352941,0.2352941176470588,0.5882352941176471,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,89.03457641601562,239054.1635835757,2.257754046682011,5.215228565790677,27.203763961791992
TUBARÁ,2021,9,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,88.85101318359375,224050.5869322607,2.257754046682011,5.215228565790677,27.001710891723633
TUBARÁ,2022,29,0.5172413793103449,0.1724137931034483,0.0,0.0,0.3103448275862069,0.0,0.0,0.4137931034482758,0.0,0.0344827586206896,0.0,0.0,0.5517241379310345,0.9310344827586208,0.0689655172413793,0.3793103448275862,0.6206896551724138,0.0,1.0,0.6206896551724138,0.3793103448275862,0.0,1.0,0.0,0.0,0.0,0.9310344827586208,0.0689655172413793,0.0,0.3448275862068966,0.0,0.6551724137931034,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.2068965517241379,0.0,0.0,0.0344827586206896,0.2413793103448276,0.3103448275862069,0.0344827586206896,89.30464935302734,370542.3792909759,2.257754046682011,5.215228565790677,26.89141273498535
TUBARÁ,2023,4,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,89.13164520263672,202076.5811062349,2.257754046682011,5.215228565790677,27.424134254455566
USIACURÍ,2017,12,0.5,0.3333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,90.4489974975586,442118.2689989021,0.849955816326732,16.59706955994731,27.358304023742676
USIACURÍ,2018,18,0.2222222222222222,0.3888888888888889,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.6111111111111112,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0555555555555555,0.0,0.0,1.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0555555555555555,0.2222222222222222,0.2777777777777778,0.0,0.0,0.1111111111111111,0.1666666666666666,0.1111111111111111,89.88284810384114,355285.0849317361,0.849955816326732,16.59706955994731,27.382795333862305
USIACURÍ,2019,7,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.8571428571428571,0.4285714285714285,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,89.28534189860027,324381.1071428207,0.849955816326732,16.59706955994731,27.69109280904134
USIACURÍ,2020,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,89.68080139160156,423450.8855935247,0.849955816326732,16.59706955994731,27.39894199371338
USIACURÍ,2021,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.72848510742188,430759.6272695636,0.849955816326732,16.59706955994731,27.158042589823403
USIACURÍ,2022,9,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,90.94701639811198,568303.6927129307,0.849955816326732,16.59706955994731,27.008939107259117
USIACURÍ,2023,212,0.5188679245283019,0.1226415094339622,0.0094339622641509,0.0,0.2594339622641509,0.0,0.0896226415094339,0.2028301886792453,0.0047169811320754,0.0188679245283018,0.0,0.0,0.7735849056603774,1.0,0.0,0.4528301886792453,0.5471698113207547,0.0,1.0,0.4858490566037736,0.5141509433962265,1.0,0.0,0.0,0.0,0.0,0.9952830188679244,0.0047169811320754,0.0,0.0613207547169811,0.0141509433962264,0.9245283018867924,0.0047169811320754,0.0,0.0,0.0094339622641509,0.0235849056603773,0.0330188679245283,0.2169811320754717,0.2924528301886792,0.1084905660377358,0.1367924528301886,0.1132075471698113,0.0518867924528301,0.0094339622641509,90.00780741373698,372214.75067557534,0.849955816326732,16.59706955994731,27.687241872151695
