municipio,año,periodo,temp_media,humedad,precipitacion
CANDELARIA,2023,1,27.704591914585677,89.17797333853585,55.56999986618757
CANDELARIA,2023,2,28.237468610491096,83.3045289175851,36.03999999910593
CANDELARIA,2023,3,28.174663979666597,86.62979752676827,84.04999991692603
CANDELARIA,2023,4,28.73078362601146,84.5718857901437,189.7000019773841
CANDELARIA,2023,5,29.112980324881438,87.87114225115094,164.19999976083636
CANDELARIA,2023,6,28.32721099853518,91.27197647094727,220.8500011563301
CANDELARIA,2023,7,28.77878886631559,91.03905432564872,206.4999981224537
CANDELARIA,2023,8,29.378687068394274,90.74494225638253,118.37999969907105
CANDELARIA,2023,9,28.35226266043529,92.99769265311105,175.819999858737
CANDELARIA,2023,10,28.17509885515488,93.75797462463379,192.4600003361702
CANDELARIA,2023,11,27.324296569824238,93.89315414428711,238.4799997806549
CANDELARIA,2023,12,27.52693328857424,93.24131829398019,125.10000105947256
CANDELARIA,2023,13,28.62558425377157,89.3882020095299,225.98999997973442
GALAPA,2017,1,26.603471374511738,86.64205006190709,13.0
GALAPA,2017,2,27.04423839024137,85.52317346845355,82.0
GALAPA,2017,3,27.32716086251397,84.90784536089215,34.21000036038458
GALAPA,2017,4,28.202710723876972,85.88588987077985,92.84000058658421
GALAPA,2017,5,28.09395533970426,88.95697566441127,256.819997664541
GALAPA,2017,6,27.94191240583149,89.37826020377022,205.26000018790364
GALAPA,2017,7,27.73149915422714,90.36404200962612,115.41000037267804
GALAPA,2017,8,27.396585627964583,92.08247947692871,183.14000022038817
GALAPA,2017,9,27.19518596104215,93.63248688834054,178.43000169470906
GALAPA,2017,10,27.14651369367329,93.44945771353585,262.93999898433685
GALAPA,2017,11,27.222021811349073,92.21090725490025,153.37999811954796
GALAPA,2017,12,26.901116398402642,91.67178535461426,197.24000019580126
GALAPA,2017,13,27.23012169147362,87.35002662395608,41.41999990493059
GALAPA,2018,1,27.308567652209074,87.15088337865369,20.50000008381903
GALAPA,2018,2,26.82210693359377,83.57242665972028,0.0
GALAPA,2018,3,27.221516091483004,85.68916702270508,1.1999999973922963
GALAPA,2018,4,27.51779654366631,86.07543509347099,35.56000076234341
GALAPA,2018,5,27.563345663888132,89.06201526096889,205.66000042296946
GALAPA,2018,6,27.86816231863841,89.60286712646484,158.94999966397882
GALAPA,2018,7,27.431753867013136,90.54302651541573,60.709999687969685
GALAPA,2018,8,27.13101021902904,92.00399426051548,76.70000034756958
GALAPA,2018,9,27.0721750531878,93.10954557146344,131.59000009298325
GALAPA,2018,10,27.00511648995538,93.55383627755302,232.57999861240387
GALAPA,2018,11,26.77093712942943,92.15569986615863,167.21999926120043
GALAPA,2018,12,27.106741659981882,91.15316963195801,51.82000016234815
GALAPA,2018,13,26.813463374546615,87.47749301365444,0.2899999916553497
GALAPA,2019,1,26.588377012055513,86.50073031721443,12.770000064745545
GALAPA,2019,2,26.964619663783502,85.71721185956683,2.889999995008111
GALAPA,2019,3,26.90767168317524,85.44664546421596,3.949999872595072
GALAPA,2019,4,27.75636389596124,85.95641354152134,28.770000176504254
GALAPA,2019,5,28.06979958670482,87.2235883985247,164.64999949000776
GALAPA,2019,6,27.839452907017318,90.47479629516602,237.56000079587102
GALAPA,2019,7,27.70809598650253,90.24919319152832,40.87000082060695
GALAPA,2019,8,27.4223468235561,92.84202657427106,77.74000051245093
GALAPA,2019,9,27.391153499058333,93.0866870880127,148.94000041298568
GALAPA,2019,10,26.935483006068658,94.1044739314488,215.80000007152557
GALAPA,2019,11,26.75270015171598,92.8795463017055,307.56000089645386
GALAPA,2019,12,27.134686497279596,90.91307149614606,90.38000033609569
GALAPA,2019,13,27.460638209751693,89.91720526559013,56.77000021748245
GALAPA,2020,1,27.046910564716065,85.94825832660382,21.24000001884997
GALAPA,2020,2,27.33100880214148,85.10746574401855,43.0
GALAPA,2020,3,27.09719619750979,84.94178853716168,10.25
GALAPA,2020,4,27.80160184587753,85.8660945892334,10.269999971613288
GALAPA,2020,5,28.28611254010884,87.02637617928642,75.29000002145767
GALAPA,2020,6,27.976332964215974,89.87406131199428,290.50999999046326
GALAPA,2020,7,27.50555899483819,90.90856415884835,188.99000183306634
GALAPA,2020,8,27.41195504324779,93.17830984933036,141.4099986385554
GALAPA,2020,9,26.865015738351023,94.30416815621513,299.90000036358833
GALAPA,2020,10,26.904683140346005,94.6136245727539,322.9700038433075
GALAPA,2020,11,26.73366753714427,92.50957543509347,256.8500002399087
GALAPA,2020,12,26.582365744454542,91.65484809875488,236.40000154078007
GALAPA,2020,13,27.00895734514511,88.91719354901996,60.110000263899565
GALAPA,2020,14,26.800786590576195,86.17990112304688,14.0
GALAPA,2021,1,26.811498260498066,85.87474278041294,10.480000011622906
GALAPA,2021,2,27.345638166155158,84.13912391662598,14.800000004470348
GALAPA,2021,3,27.171907588413802,83.92845235552106,19.939999962225556
GALAPA,2021,4,27.56300615583149,87.07436915806362,79.91999984905124
GALAPA,2021,5,27.662612806047726,87.2998376573835,60.61999970301986
GALAPA,2021,6,27.513473946707613,89.76586614336286,243.3400000333786
GALAPA,2021,7,27.26206577845984,90.79404013497489,143.8999992068857
GALAPA,2021,8,27.08698534284321,92.52652958461216,159.87000142596662
GALAPA,2021,9,26.658029174804707,93.64862850734166,353.1700032055378
GALAPA,2021,10,26.98969530378071,93.04783984592983,244.60999973118305
GALAPA,2021,11,26.64237856183735,92.72842761448452,307.8200003504753
GALAPA,2021,12,27.0201365879604,89.78221402849469,101.19000047072768
GALAPA,2021,13,26.965007253793587,88.26104648296649,24.459999864920974
GALAPA,2021,14,26.878818766276066,86.79660288492839,0.0
GALAPA,2022,1,26.732962363106882,85.69686726161412,29.230000004172325
GALAPA,2022,2,27.224994005475743,83.17790985107422,23.790000962093472
GALAPA,2022,3,27.60026103428434,84.30938475472587,63.720002816990025
GALAPA,2022,4,27.678338623046894,86.89196831839425,114.63999987393618
GALAPA,2022,5,27.821650804792153,88.51488767351422,186.92999997735023
GALAPA,2022,6,27.30021765572686,90.99185371398926,377.10999685525894
GALAPA,2022,7,27.338134656633667,91.50392668587821,227.16000250726938
GALAPA,2022,8,27.034443882533502,93.06236757550921,272.84999933838844
GALAPA,2022,9,27.001996067592092,93.48401260375977,245.15999805927277
GALAPA,2022,10,26.46710684640069,94.73208372933524,276.0499979555607
GALAPA,2022,11,26.462307957240533,93.7638966696603,360.7200025320053
GALAPA,2022,12,26.49169856480192,91.73032651628766,288.30000040493906
GALAPA,2022,13,26.669845791520768,87.16315696979392,8.879999995231628
GALAPA,2023,1,26.861388506208165,86.09823635646275,18.72999992966652
GALAPA,2023,2,26.542008972167988,83.78072929382324,0.0
GALAPA,2023,3,27.051703752790196,85.8885018484933,36.30999987758696
GALAPA,2023,4,27.37020045689176,84.90859685625348,71.29000043310225
GALAPA,2023,5,28.084036581856882,88.3252558026995,107.15000136755407
GALAPA,2023,6,28.176829637799965,90.23176574707031,312.280000641942
GALAPA,2023,7,28.085464913504488,91.04689080374581,152.72000051289797
GALAPA,2023,8,27.902323477608835,92.71935789925712,72.15000046230853
GALAPA,2023,9,27.690021405901245,93.59795134408134,131.00999804586172
GALAPA,2023,10,27.715830012730212,93.49699865068708,178.77999883890152
GALAPA,2023,11,27.106166730608276,93.95469774518695,343.29999792575836
GALAPA,2023,12,27.623494720459007,90.84563773018974,125.990000564605
GALAPA,2023,13,27.489512160728733,89.30844905458648,78.91999983787537
JUAN DE ACOSTA,2017,1,26.713546098981602,86.85930415562221,29.319999992847443
JUAN DE ACOSTA,2017,2,27.324027906145393,85.88271631513324,137.48000000417233
JUAN DE ACOSTA,2017,3,27.704487827846002,82.91184071132115,153.98999997973442
JUAN DE ACOSTA,2017,4,28.317751639229925,85.54835673740932,174.49999928474426
JUAN DE ACOSTA,2017,5,27.664383915492486,89.56242942810059,218.75000012665987
JUAN DE ACOSTA,2017,6,27.56380887712753,90.48642975943429,223.5300023779273
JUAN DE ACOSTA,2017,7,27.449593026297453,91.00963892255511,133.42000144720078
JUAN DE ACOSTA,2017,8,27.3357864379883,92.56317847115653,170.84999899566174
JUAN DE ACOSTA,2017,9,27.062923867361906,93.49912915910993,163.56000038981438
JUAN DE ACOSTA,2017,10,26.866787392752535,93.40633773803711,173.68000020831823
JUAN DE ACOSTA,2017,11,27.10341578892301,92.47189222063336,205.15999868512154
JUAN DE ACOSTA,2017,12,26.541739218575632,92.83036858694894,211.93000215291977
JUAN DE ACOSTA,2017,13,26.971021665375826,88.96088540965113,118.51999597251415
JUAN DE ACOSTA,2018,1,27.0922280147158,89.12195587158203,35.24999972619116
JUAN DE ACOSTA,2018,2,27.33086220877513,81.03772245134626,0.9099999964237209
JUAN DE ACOSTA,2018,3,27.57750309535437,85.18360110691616,10.919999998062847
JUAN DE ACOSTA,2018,4,27.822906930106047,85.20790890284947,52.560000233352184
JUAN DE ACOSTA,2018,5,27.38867503574918,88.80157279968262,139.6000007390976
JUAN DE ACOSTA,2018,6,27.46389160156252,91.13830920628139,123.91000224649906
JUAN DE ACOSTA,2018,7,27.57254943847658,89.56149918692452,50.06999975070357
JUAN DE ACOSTA,2018,8,28.02291041782926,88.76052529471261,65.99000111036003
JUAN DE ACOSTA,2018,9,27.912254224504768,89.44326346261161,102.22999965958297
JUAN DE ACOSTA,2018,10,27.007119206019826,92.92713737487793,197.8100004941225
JUAN DE ACOSTA,2018,11,26.704206085205097,92.03940773010254,166.09000074118376
JUAN DE ACOSTA,2018,12,27.059960392543267,92.06900950840541,72.76999970711768
JUAN DE ACOSTA,2018,13,27.201292746407667,87.27774429321289,1.4899999927729366
JUAN DE ACOSTA,2019,1,27.191228090483584,85.86457719474004,88.08000001311302
JUAN DE ACOSTA,2019,2,27.749227142334,83.80948965890067,101.18000085651875
JUAN DE ACOSTA,2019,3,27.694012669154596,83.13493347167969,51.34999980777502
JUAN DE ACOSTA,2019,4,28.283829171316984,83.81143188476562,63.959999807178974
JUAN DE ACOSTA,2019,5,28.33167582920621,85.32291739327567,139.24999913573265
JUAN DE ACOSTA,2019,6,27.61955359322686,90.07104900905064,134.2499993443489
JUAN DE ACOSTA,2019,7,28.622516523088745,86.02721187046596,94.38999989442527
JUAN DE ACOSTA,2019,8,28.613319287981323,87.39378329685756,122.17000345513225
JUAN DE ACOSTA,2019,9,27.986262076241644,90.74292101178851,123.32999864965677
JUAN DE ACOSTA,2019,10,27.26792842320035,91.56134223937988,148.08000073768198
JUAN DE ACOSTA,2019,11,26.553999110630595,92.94750458853585,179.5499992966652
JUAN DE ACOSTA,2019,12,27.082729230608283,91.17190660749164,103.67000096291304
JUAN DE ACOSTA,2019,13,27.86733888898579,89.57200077601841,105.71000054478645
JUAN DE ACOSTA,2020,1,27.828136502779465,83.92609992394081,27.519999958574772
JUAN DE ACOSTA,2020,2,28.1208936418806,83.03420284816197,68.0
JUAN DE ACOSTA,2020,3,27.895232500348786,82.38188225882394,31.719999998807907
JUAN DE ACOSTA,2020,4,28.610049547467927,83.02197456359863,120.91000194288792
JUAN DE ACOSTA,2020,5,28.937787083217092,84.3680226462228,165.12000341713428
JUAN DE ACOSTA,2020,6,27.877965000697564,88.18380410330636,204.61999961733818
JUAN DE ACOSTA,2020,7,27.400907679966537,90.4651745387486,166.32000026106834
JUAN DE ACOSTA,2020,8,27.442472621372783,93.00112669808524,116.85999942943454
JUAN DE ACOSTA,2020,9,26.769601440429707,93.05302429199219,204.85999846458435
JUAN DE ACOSTA,2020,10,26.64471697126118,93.27623994009835,238.12999868392944
JUAN DE ACOSTA,2020,11,26.321006120954255,92.59877095903668,215.5500018298626
JUAN DE ACOSTA,2020,12,26.07615160260884,91.98189353942871,223.58000208437443
JUAN DE ACOSTA,2020,13,26.66663567679271,90.68334197998047,180.02999982982874
JUAN DE ACOSTA,2020,14,26.51650009155275,88.41219711303711,43.0
JUAN DE ACOSTA,2021,1,26.96539840698244,86.13867269243512,37.75999999046326
JUAN DE ACOSTA,2021,2,27.703513990129757,83.81632341657367,218.87000092864037
JUAN DE ACOSTA,2021,3,27.624558476039358,82.41759654453823,79.24000088125467
JUAN DE ACOSTA,2021,4,27.854172733851858,85.44709069388253,162.27999970316887
JUAN DE ACOSTA,2021,5,27.760666329520113,85.79896191188267,109.55000016093254
JUAN DE ACOSTA,2021,6,27.214961896623908,89.42269624982562,178.370001912117
JUAN DE ACOSTA,2021,7,27.06819850376676,90.82921954563686,184.59000051021576
JUAN DE ACOSTA,2021,8,27.092616925920776,90.81743512834821,159.0400001052767
JUAN DE ACOSTA,2021,9,26.47713895525253,93.38313211713519,267.37999957054853
JUAN DE ACOSTA,2021,10,26.843147713797453,91.87111691066197,145.99999889731407
JUAN DE ACOSTA,2021,11,26.43674294607982,92.04646301269531,207.390000551939
JUAN DE ACOSTA,2021,12,26.629612949916314,91.97776848929269,172.46999990940094
JUAN DE ACOSTA,2021,13,26.752032705453743,89.96470935528095,110.4900000654161
JUAN DE ACOSTA,2021,14,26.656233723958355,87.7986831665039,1.0
JUAN DE ACOSTA,2022,1,26.7704799107143,86.51523235866001,210.24000191316009
JUAN DE ACOSTA,2022,2,27.308263397216816,83.27891758510044,76.49000090360641
JUAN DE ACOSTA,2022,3,27.729216330392042,85.00450079781669,213.1400010883808
JUAN DE ACOSTA,2022,4,27.712226758684455,85.71227318899972,147.46000063419342
JUAN DE ACOSTA,2022,5,27.42151903424946,90.22848320007324,184.01999932527542
JUAN DE ACOSTA,2022,6,26.765021623883943,92.0116547175816,280.21000123023987
JUAN DE ACOSTA,2022,7,27.08702566964288,92.73187283107212,199.28999835252762
JUAN DE ACOSTA,2022,8,26.985116032191705,93.62913731166294,264.80999916791916
JUAN DE ACOSTA,2022,9,26.968492126464863,93.88138743809291,219.09000116586685
JUAN DE ACOSTA,2022,10,26.291942487444214,93.36890111650739,189.290000282228
JUAN DE ACOSTA,2022,11,26.294490160260896,93.09244809831891,233.15999907255173
JUAN DE ACOSTA,2022,12,26.129859815325073,93.09574099949428,262.39999809861183
JUAN DE ACOSTA,2022,13,26.539468909954227,89.10109815926387,112.11000183969736
JUAN DE ACOSTA,2023,1,26.95573468889511,87.20853178841728,53.05999997258186
JUAN DE ACOSTA,2023,2,26.82385079520091,81.89449855259487,63.10999999940395
JUAN DE ACOSTA,2023,3,27.148914773123625,86.33390508379254,128.50000009313226
JUAN DE ACOSTA,2023,4,27.6955276489258,83.17187990461078,249.47000369429588
JUAN DE ACOSTA,2023,5,28.295407322474908,87.46418217250279,129.03000010550022
JUAN DE ACOSTA,2023,6,27.859193965366927,90.53699329921177,244.2499995753169
JUAN DE ACOSTA,2023,7,28.04179970877513,91.00518417358398,253.140000551939
JUAN DE ACOSTA,2023,8,28.829060581752252,89.38869285583496,61.09000004269183
JUAN DE ACOSTA,2023,9,27.864835902622783,92.37625639779228,163.260000301525
JUAN DE ACOSTA,2023,10,27.806093379429427,93.31569153921944,164.52000168710947
JUAN DE ACOSTA,2023,11,26.994416809082043,92.77108219691685,206.36999729275703
JUAN DE ACOSTA,2023,12,27.347642517089866,92.32316289629254,96.62000066787004
JUAN DE ACOSTA,2023,13,27.62832189099544,88.82075105864426,103.47000104933977
LURUACO,2017,1,26.96512502034508,87.59422032795256,14.789999999933773
LURUACO,2017,2,27.545978558252756,86.62728736514136,68.9466666786207
LURUACO,2017,3,27.827197314065625,84.22586780124242,101.57999994564388
LURUACO,2017,4,28.496473112560476,86.37213028801811,129.8866650586327
LURUACO,2017,5,27.780197518969363,90.07036405896383,260.7633328040441
LURUACO,2017,6,27.67840492611842,90.77432977585566,247.05333407388792
LURUACO,2017,7,27.552481587727893,91.27722316318088,164.69000143226648
LURUACO,2017,8,27.42574178302101,92.73225378611731,212.4766657617357
LURUACO,2017,9,27.14291691855781,93.60831563434904,199.25000150832867
LURUACO,2017,10,26.928054397825232,93.87776505001008,206.8833352724711
LURUACO,2017,11,27.177825213235547,92.98840144323924,192.50333313312797
LURUACO,2017,12,26.643490576365668,93.37912541344052,180.30333387851715
LURUACO,2017,13,27.087777534572584,89.76068486473113,83.93666483792994
LURUACO,2018,1,27.166886229533365,90.1048733356812,48.23999902047217
LURUACO,2018,2,27.467712959410676,82.58786728268578,0.8100000077651599
LURUACO,2018,3,27.720501987517846,86.21856737893725,10.20333344923953
LURUACO,2018,4,27.93765417432031,86.24163436889648,65.17666722461581
LURUACO,2018,5,27.437878757052975,89.72658883957637,201.34666593207254
LURUACO,2018,6,27.584864007859032,91.34195681980678,173.72666880488396
LURUACO,2018,7,27.650297994462296,90.11239297049386,72.27999982030856
LURUACO,2018,8,27.958417632087844,89.92732644459558,98.54999963401093
LURUACO,2018,9,27.802714950319338,90.75188485402909,141.46000062343148
LURUACO,2018,10,27.078657313755606,93.38981879703582,250.2899991704358
LURUACO,2018,11,26.779739694746734,92.6816711728535,185.58000026146573
LURUACO,2018,12,27.14411539955747,92.58659281049457,90.98333313999076
LURUACO,2018,13,27.264984809027798,88.5119834778801,1.8299999949004908
LURUACO,2019,1,27.250282585757926,87.09784716025166,48.35666657156415
LURUACO,2019,2,27.85218479217048,85.12190836951847,52.79333381520377
LURUACO,2019,3,27.842082686651345,84.36601690262083,30.77666656465994
LURUACO,2019,4,28.393648311070052,85.10569290887743,51.49999977648258
LURUACO,2019,5,28.42115772792273,86.42563801720028,168.09333121590316
LURUACO,2019,6,27.710645233638726,90.61233823261564,189.5533332824707
LURUACO,2019,7,28.579151407877628,87.42793609982445,82.12666683561272
LURUACO,2019,8,28.483082435244633,89.04457431369357,117.34333437060317
LURUACO,2019,9,27.9618225218758,91.67392558143253,157.53000011046728
LURUACO,2019,10,27.247024790445984,92.55253628322056,191.29666788462134
LURUACO,2019,11,26.578742569211954,93.58063373868427,236.29333372910818
LURUACO,2019,12,27.112241908482165,91.90272149585542,90.2433341725005
LURUACO,2019,13,27.813497464619015,90.75126917400057,70.11666674104829
LURUACO,2020,1,27.78598774967032,85.71427894657494,15.00666664313111
LURUACO,2020,2,28.161036367265034,84.58977105882433,34.023333333432674
LURUACO,2020,3,27.95050068204367,83.80516463991195,16.246666683091057
LURUACO,2020,4,28.669543444921125,84.52733775547573,70.08333441242576
LURUACO,2020,5,28.993516964382618,85.70618169269865,115.79000142878957
LURUACO,2020,6,27.943069591219484,89.05158545478942,242.23999840683408
LURUACO,2020,7,27.48139712621298,90.79521279107955,197.68000066590807
LURUACO,2020,8,27.521859741210957,93.08870064266145,152.6499991234806
LURUACO,2020,9,26.862356591603145,93.3648852090987,271.5666661593649
LURUACO,2020,10,26.752575174967472,93.68813593425448,266.4233330090841
LURUACO,2020,11,26.358966657850498,93.11194768027654,243.4100024998188
LURUACO,2020,12,26.110698893713597,92.77381890917582,228.2233359383212
LURUACO,2020,13,26.746126520066053,91.3277345687624,107.77666647897827
LURUACO,2020,14,26.676474507649758,89.29171477423773,21.5
LURUACO,2021,1,27.16896809169226,87.03201860094828,20.18666665421592
LURUACO,2021,2,27.90755191379125,84.93221437363398,110.27000043789546
LURUACO,2021,3,27.799454292418485,83.51217278980073,42.773333716309736
LURUACO,2021,4,27.90155981154672,86.62431544349307,130.85333298270902
LURUACO,2021,5,27.75983587598046,87.09398666260735,124.58333432343271
LURUACO,2021,6,27.292586626325356,89.98127080523777,208.07000103261737
LURUACO,2021,7,27.153089262947226,91.18744147769988,198.173333880802
LURUACO,2021,8,27.19349901714025,91.26846034943112,187.28999980207948
LURUACO,2021,9,26.527590748620433,93.61822985089013,326.3966649737623
LURUACO,2021,10,26.920165967184424,92.40508164299858,192.96333319155704
LURUACO,2021,11,26.50886603461374,92.72397840590705,257.85000186496313
LURUACO,2021,12,26.711466786218097,92.54494370354546,139.4500001238452
LURUACO,2021,13,26.93592035016445,90.5990863050151,66.43000005806486
LURUACO,2021,14,26.868499868887465,88.44673241509331,0.5
LURUACO,2022,1,26.97403397333056,87.55263934059748,105.30666762507624
LURUACO,2022,2,27.495212324838807,84.54710018824017,40.43666709131665
LURUACO,2022,3,27.933106328570677,85.9620495145283,119.59000062694153
LURUACO,2022,4,27.83062975444493,86.91726778423977,162.33666692839728
LURUACO,2022,5,27.52617204454213,90.52917065696111,205.28999856445523
LURUACO,2022,6,26.898364548456126,92.11340083773175,339.51333430078296
LURUACO,2022,7,27.233974287245037,92.76647386096772,235.63333282868066
LURUACO,2022,8,27.115828268868604,93.5590758247981,293.2833319173919
LURUACO,2022,9,27.0768386719719,94.09791186499217,239.4966675043106
LURUACO,2022,10,26.392461213611448,93.82994797116234,243.12666552265486
LURUACO,2022,11,26.356436060345384,93.76550580584812,269.27333341704474
LURUACO,2022,12,26.190539780874115,93.55777440752301,266.96666624148685
LURUACO,2022,13,26.669797384327882,90.03189645233739,57.42333429141177
LURUACO,2023,1,27.08869923182899,88.20442381359283,35.58666651116477
LURUACO,2023,2,27.04905253819059,82.99550943526012,31.573333332935967
LURUACO,2023,3,27.311943369063147,87.12941272675046,85.45666733798053
LURUACO,2023,4,27.865020703512545,84.2618910774352,158.39333519173994
LURUACO,2023,5,28.384336756146165,88.26739069015261,125.09333222938909
LURUACO,2023,6,27.96914450024804,91.04492302546426,248.7799999250306
LURUACO,2023,7,28.165924447680293,91.28151672605485,230.39666670891972
LURUACO,2023,8,28.79492255316842,90.50221349322608,87.32000026996765
LURUACO,2023,9,27.902285875592934,93.00587757050046,179.3833343775736
LURUACO,2023,10,27.859846036396345,93.75954095144121,201.56666826208433
LURUACO,2023,11,27.064736332969087,93.52864304799881,257.8199985027313
LURUACO,2023,12,27.435360935756158,92.91678776816717,106.7166679335965
LURUACO,2023,13,27.788259022445995,89.66406761549442,60.563334089393415
MALAMBO,2017,1,27.09079041253955,86.66342944190616,21.410000001390777
MALAMBO,2017,2,27.557715715680825,85.488644917806,116.7933333342274
MALAMBO,2017,3,27.794489251999657,84.437010992141,70.5600005413095
MALAMBO,2017,4,28.65525788806736,85.45347604297456,154.94666702424487
MALAMBO,2017,5,28.337343924386182,88.52372759864444,292.80999742696685
MALAMBO,2017,6,28.219031633649575,88.91885266985211,245.20666656146446
MALAMBO,2017,7,28.04185983567013,89.77284758431571,156.5166675299406
MALAMBO,2017,8,27.767312440418088,91.43764777410597,225.5033338641127
MALAMBO,2017,9,27.52993963332406,92.81911495753697,209.16333501289287
MALAMBO,2017,10,27.39597236996608,93.152834211077,278.5566663642724
MALAMBO,2017,11,27.519160933721654,92.14716112046015,200.64999888961515
MALAMBO,2017,12,27.123929050990537,92.00559243701753,225.84333332876366
MALAMBO,2017,13,27.479421541060553,88.05998028283831,80.70333389441171
MALAMBO,2018,1,27.5224390490302,88.10516769584568,38.4066663129876
MALAMBO,2018,2,27.328637513660272,83.25569906688872,0.203333339343468
MALAMBO,2018,3,27.695234825497607,85.50845373244512,3.723333390429615
MALAMBO,2018,4,27.967082323346848,85.66001837594169,53.84333393846949
MALAMBO,2018,5,27.82360084170389,88.72806676228842,245.38666610543928
MALAMBO,2018,6,28.140368398030628,89.2198897770473,197.08666719247898
MALAMBO,2018,7,27.850575474330377,89.61919766380673,79.3733331374824
MALAMBO,2018,8,27.653222837902273,90.95755595252628,105.6899994785587
MALAMBO,2018,9,27.52850240071617,92.17282912844703,161.03333374857903
MALAMBO,2018,10,27.356899879092282,93.02221316382999,273.4699980715911
MALAMBO,2018,11,27.0842349461147,92.07493881952196,186.33333279192448
MALAMBO,2018,12,27.413345591227245,91.3599044254848,77.0166670748343
MALAMBO,2018,13,27.21349287487214,87.94629914419991,1.0300000111262
MALAMBO,2019,1,27.043974637437167,86.7168715904499,47.98333402102192
MALAMBO,2019,2,27.527023388090612,85.40982573372978,39.766666696717344
MALAMBO,2019,3,27.524730028424973,84.78028242928642,16.50999998922149
MALAMBO,2019,4,28.276231384277366,85.32304900033134,45.04000015680988
MALAMBO,2019,5,28.50857514880955,86.4381665729341,212.02666578876475
MALAMBO,2019,6,28.147428131103545,89.70082373846144,258.42666825900477
MALAMBO,2019,7,28.256208583286853,88.95670663742793,72.78000155587992
MALAMBO,2019,8,27.980208696637863,91.45045780000233,114.39000020176172
MALAMBO,2019,9,27.85638035365515,92.2626716977074,193.27000034724674
MALAMBO,2019,10,27.306746237618608,93.38295228140694,236.4433331489563
MALAMBO,2019,11,26.977111525762673,92.86120124090284,321.6333349943161
MALAMBO,2019,12,27.39025795346217,91.08695393516903,174.88333363706866
MALAMBO,2019,13,27.76106778099426,90.2871619633266,120.15666680472593
MALAMBO,2020,1,27.465551092685818,86.20131888756386,23.653333340461053
MALAMBO,2020,2,27.83051180158345,84.98833556402296,65.356666666766
MALAMBO,2020,3,27.623895082019647,84.38003966921852,41.10000000397364
MALAMBO,2020,4,28.35743847801574,85.18505868457612,32.99000026782354
MALAMBO,2020,5,28.81693801879885,86.19366682143438,115.9033333559831
MALAMBO,2020,6,28.297769891648095,88.94033677237374,320.16666595141095
MALAMBO,2020,7,27.85130280994236,89.95914413815453,225.6266682079683
MALAMBO,2020,8,27.807050868443106,92.19095747811454,169.01666589453816
MALAMBO,2020,9,27.22394787016372,93.26229540506998,334.9266670147578
MALAMBO,2020,10,27.20780298142208,93.75596246265229,354.65000279744464
MALAMBO,2020,11,26.89861795334591,92.37225532531738,302.11000016828376
MALAMBO,2020,12,26.695983777727424,91.92101723807198,264.10333532094955
MALAMBO,2020,13,27.199047161283975,89.54135649544853,94.9966668561101
MALAMBO,2020,14,27.077306365966834,87.17373530069986,22.333333333333332
MALAMBO,2021,1,27.26384288242887,86.06596256437756,20.33333366612593
MALAMBO,2021,2,27.86276597522556,84.21061942690895,59.05666698515415
MALAMBO,2021,3,27.70591234479634,83.40488370259604,57.573333303133644
MALAMBO,2021,4,27.94775543212893,86.51271865481422,116.94666654492418
MALAMBO,2021,5,27.960942658923948,86.8620376586914,105.29666780183713
MALAMBO,2021,6,27.78337522234238,89.03454380943661,284.5500000715256
MALAMBO,2021,7,27.58364057995027,90.07101721990675,181.3799992762506
MALAMBO,2021,8,27.489238811674596,91.34519913083031,192.01000047599277
MALAMBO,2021,9,26.9458311898368,92.92280460539318,383.590001086394
MALAMBO,2021,10,27.30090012323291,92.38748277936664,258.70333298668265
MALAMBO,2021,11,26.907075500488304,92.47588248479936,324.8033344745636
MALAMBO,2021,12,27.212875983828614,90.52197529020764,143.9300016835332
MALAMBO,2021,13,27.2975524119842,88.83983827248598,41.909999899566174
MALAMBO,2021,14,27.22673611111115,87.07669321695964,5.666666666666667
MALAMBO,2022,1,27.149167814708914,86.25092797052294,85.633334291478
MALAMBO,2022,2,27.64287065778462,83.56790179298038,43.63666734223565
MALAMBO,2022,3,28.063069552467006,84.49352782113212,95.47666886821389
MALAMBO,2022,4,28.052651614234584,86.53166362217495,152.2900003840526
MALAMBO,2022,5,28.066143471854097,88.28916295369467,208.06333283583322
MALAMBO,2022,6,27.545646195184638,90.31589217413038,404.11333096027374
MALAMBO,2022,7,27.700323268345446,90.90408906482514,254.21333488325277
MALAMBO,2022,8,27.45366457984564,92.21317481994629,333.64333315690357
MALAMBO,2022,9,27.388742792038716,92.98732058207193,286.37666451931
MALAMBO,2022,10,26.789771743047826,93.92976679120746,300.96666473150253
MALAMBO,2022,11,26.725539325532488,93.51378059387207,369.480002562205
MALAMBO,2022,12,26.670655277797177,92.05405771164668,300.23333263769746
MALAMBO,2022,13,26.964932356209616,88.12960324342222,24.770000311235588
MALAMBO,2023,1,27.226236870175345,86.72668193635486,32.53333323200544
MALAMBO,2023,2,27.063890802292622,83.246615364438,5.333333333333333
MALAMBO,2023,3,27.4605050586519,85.82187452770415,56.663333635777235
MALAMBO,2023,4,27.883673967633957,84.21083059765044,107.10666662578781
MALAMBO,2023,5,28.50473120553155,87.63235882350376,136.50666689748564
MALAMBO,2023,6,28.468555341448127,89.6956901550293,342.9666673342387
MALAMBO,2023,7,28.492648969377818,90.20519892374674,194.28333333631358
