municipio,año,humedad_relativa,precipitacion,temp_max,temp_min
SAN FRANCISCO,2022,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN FRANCISCO,2023,0.0,0.0,0.0,0.0
SAN GIL,2017,88.99,0.0,0.0,0.0
SAN GIL,2018,0.0,493287.19,0.0,0.0
SAN GIL,2019,0.0,0.0,0.0,0.0
SAN GIL,2020,0.0,0.0,0.0,0.0
SAN GIL,2021,0.0,0.0,0.0,0.0
SAN GIL,2022,0.0,0.0,0.0,0.0
SAN GIL,2023,0.0,0.0,0.0,0.0
SAN JACINTO,2017,44.51,0.0,0.0,0.0
SAN JACINTO,2018,0.0,191284.87,0.0,0.0
SAN JACINTO,2019,0.0,0.0,0.0,0.0
SAN JACINTO,2020,0.0,0.0,0.0,0.0
SAN JACINTO,2021,0.0,0.0,0.0,0.0
SAN JACINTO,2022,0.0,0.0,0.0,0.0
SAN JACINTO,2023,0.0,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2017,94.51,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2018,0.0,544265.56,0.0,0.0
SAN JACINTO DEL CAUCA,2019,0.0,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2020,0.0,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2021,0.0,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2022,0.0,0.0,0.0,0.0
SAN JACINTO DEL CAUCA,2023,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2017,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2018,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2019,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2020,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2021,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2022,0.0,0.0,0.0,0.0
SAN JERÓNIMO,2023,0.0,0.0,0.0,0.0
SAN JOAQUÍN,2017,89.71,0.0,0.0,0.0
SAN JOAQUÍN,2018,0.0,1049002.52,0.0,0.0
SAN JOAQUÍN,2019,0.0,0.0,0.0,0.0
SAN JOAQUÍN,2020,0.0,0.0,0.0,0.0
SAN JOAQUÍN,2021,0.0,0.0,0.0,0.0
SAN JOAQUÍN,2022,0.0,0.0,0.0,0.0
SAN JOAQUÍN,2023,0.0,0.0,0.0,0.0
SAN JOSÉ,2017,0.0,0.0,0.0,0.0
SAN JOSÉ,2018,0.0,0.0,0.0,0.0
SAN JOSÉ,2019,0.0,0.0,0.0,0.0
SAN JOSÉ,2020,0.0,0.0,0.0,0.0
SAN JOSÉ,2021,0.0,0.0,0.0,0.0
SAN JOSÉ,2022,0.0,0.0,0.0,0.0
SAN JOSÉ,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2017,89.39,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2018,0.0,478679.67,0.0,0.0
SAN JOSÉ DE CÚCUTA,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DE CÚCUTA,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2017,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2018,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DE LA MONTAÑA,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DE MIRANDA,2017,,,,
SAN JOSÉ DE MIRANDA,2018,,,,
SAN JOSÉ DE MIRANDA,2019,,,,
SAN JOSÉ DE MIRANDA,2020,,,,
SAN JOSÉ DE MIRANDA,2021,,,,
SAN JOSÉ DE MIRANDA,2022,,,,
SAN JOSÉ DE MIRANDA,2023,,,,
SAN JOSÉ DE PARE,2017,92.01,0.0,0.0,0.0
SAN JOSÉ DE PARE,2018,0.0,400436.78,0.0,0.0
SAN JOSÉ DE PARE,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DE PARE,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DE PARE,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DE PARE,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DE PARE,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2017,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2018,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DE TOLUVIEJO,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2017,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2018,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DE URÉ,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2017,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2018,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DEL FRAGUA,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2017,93.53,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2018,0.0,620883.14,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DEL GUAVIARE,2023,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2017,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2018,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2019,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2020,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2021,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2022,0.0,0.0,0.0,0.0
SAN JOSÉ DEL PALMAR,2023,0.0,0.0,0.0,0.0
SAN JUAN DE ARAMA,2017,89.83,0.0,0.0,0.0
SAN JUAN DE ARAMA,2018,0.0,619189.51,0.0,0.0
SAN JUAN DE ARAMA,2019,0.0,0.0,0.0,0.0
SAN JUAN DE ARAMA,2020,0.0,0.0,0.0,0.0
SAN JUAN DE ARAMA,2021,0.0,0.0,0.0,0.0
SAN JUAN DE ARAMA,2022,0.0,0.0,0.0,0.0
SAN JUAN DE ARAMA,2023,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2017,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2018,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2019,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2020,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2021,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2022,0.0,0.0,0.0,0.0
SAN JUAN DE BETULIA,2023,0.0,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2017,86.02,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2018,0.0,532523.44,0.0,0.0
SAN JUAN DE RIOSECO,2019,0.0,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2020,0.0,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2021,0.0,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2022,0.0,0.0,0.0,0.0
SAN JUAN DE RIOSECO,2023,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2017,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2018,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2019,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2020,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2021,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2022,0.0,0.0,0.0,0.0
SAN JUAN DE URABÁ,2023,0.0,0.0,0.0,0.0
SAN JUAN DEL CESAR,2017,78.85,0.0,0.0,0.0
SAN JUAN DEL CESAR,2018,0.0,631312.18,0.0,0.0
SAN JUAN DEL CESAR,2019,0.0,0.0,0.0,0.0
SAN JUAN DEL CESAR,2020,0.0,0.0,0.0,0.0
SAN JUAN DEL CESAR,2021,0.0,0.0,0.0,0.0
SAN JUAN DEL CESAR,2022,0.0,0.0,0.0,0.0
SAN JUAN DEL CESAR,2023,0.0,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2017,74.16,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2018,0.0,294846.9,0.0,0.0
SAN JUAN NEPOMUCENO,2019,0.0,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2020,0.0,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2021,0.0,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2022,0.0,0.0,0.0,0.0
SAN JUAN NEPOMUCENO,2023,0.0,0.0,0.0,0.0
SAN JUANITO,2017,92.65,0.0,0.0,0.0
SAN JUANITO,2018,0.0,925291.92,0.0,0.0
SAN JUANITO,2019,0.0,0.0,0.0,0.0
SAN JUANITO,2020,0.0,0.0,0.0,0.0
SAN JUANITO,2021,0.0,0.0,0.0,0.0
SAN JUANITO,2022,0.0,0.0,0.0,0.0
SAN JUANITO,2023,0.0,0.0,0.0,0.0
SAN LORENZO,2017,0.0,0.0,0.0,0.0
SAN LORENZO,2018,0.0,0.0,0.0,0.0
SAN LORENZO,2019,0.0,0.0,0.0,0.0
SAN LORENZO,2020,0.0,0.0,0.0,0.0
SAN LORENZO,2021,0.0,0.0,0.0,0.0
SAN LORENZO,2022,0.0,0.0,0.0,0.0
SAN LORENZO,2023,0.0,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,95.5,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2017,80.65,0.0,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,420816.53,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2018,0.0,196933.61,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2019,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2020,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2021,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2022,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS,2023,0.0,0.0,0.0,0.0
SAN LUIS DE GACENO,2017,91.97,0.0,0.0,0.0
SAN LUIS DE GACENO,2018,0.0,405781.74,0.0,0.0
SAN LUIS DE GACENO,2019,0.0,0.0,0.0,0.0
SAN LUIS DE GACENO,2020,0.0,0.0,0.0,0.0
SAN LUIS DE GACENO,2021,0.0,0.0,0.0,0.0
SAN LUIS DE GACENO,2022,0.0,0.0,0.0,0.0
SAN LUIS DE GACENO,2023,0.0,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2017,84.89,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2018,0.0,431051.57,0.0,0.0
SAN LUIS DE PALENQUE,2019,0.0,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2020,0.0,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2021,0.0,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2022,0.0,0.0,0.0,0.0
SAN LUIS DE PALENQUE,2023,0.0,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2017,59.94,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2018,0.0,233631.91,0.0,0.0
SAN LUIS DE SINCÉ,2019,0.0,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2020,0.0,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2021,0.0,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2022,0.0,0.0,0.0,0.0
SAN LUIS DE SINCÉ,2023,0.0,0.0,0.0,0.0
SAN MARCOS,2017,36.8,0.0,0.0,0.0
SAN MARCOS,2018,0.0,168763.82,0.0,0.0
SAN MARCOS,2019,0.0,0.0,0.0,0.0
SAN MARCOS,2020,0.0,0.0,0.0,0.0
SAN MARCOS,2021,0.0,0.0,0.0,0.0
SAN MARCOS,2022,0.0,0.0,0.0,0.0
SAN MARCOS,2023,0.0,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,87.93,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2017,89.3,0.0,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,925801.87,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2018,0.0,603919.63,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2019,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2020,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
SAN MARTÍN,2021,0.0,0.0,0.0,0.0
