CODIGO,NOMBRE,FECHA,LATITUD,LONGITUD,ALTITUD,HUM RELATIVA_MAX,HUM RELATIVA_MIN,PRECIPITACION_Convencional,TEMPERATURA_MAX,TEMPERATURA_MIN
29040250,CAMPO DE LA CRUZ,2022-07-26,10.37663889,-74.88841667,4,,,11.5,,
29040260,CANDELARIA,2022-07-26,10.45511111,-74.88688889,4,,,45.0,,
14010010,PIOJO,2022-07-26,10.75,-75.08333333,320,,,50.2,,
29040450,BARRANQUILLA SEDE,2022-07-26,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-07-26,10.45358333,-74.95463889,10,98.0,63.0,10.0,35.0,24.8
29040200,LEÑA,2022-07-26,10.52172222,-74.89077778,45,,,40.0,,
29045110,JUAN DE ACOSTA,2022-07-26,10.83333333,-75.03333333,20,,,0.0,31.6,23.0
14010020,HIBACHARO,2022-07-26,10.72188889,-75.14011111,80,,,5.0,,
29030270,LOMA GRANDE,2022-07-27,10.43383333,-75.13158333,15,,,10.5,,
29040250,CAMPO DE LA CRUZ,2022-07-27,10.37663889,-74.88841667,4,,,7.5,,
14010010,PIOJO,2022-07-27,10.75,-75.08333333,320,,,70.5,,
29040260,CANDELARIA,2022-07-27,10.45511111,-74.88688889,4,,,8.0,,
14010020,HIBACHARO,2022-07-27,10.72188889,-75.14011111,80,,,95.0,,
29040450,BARRANQUILLA SEDE,2022-07-27,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-07-27,10.45358333,-74.95463889,10,98.0,63.0,60.5,34.2,
29030410,CASA DE BOMBAS,2022-07-27,10.40833333,-75.12722222,10,,,27.0,,
29040020,MONTEBELLO,2022-07-27,10.7085,-74.90783333,100,,,8.0,,
29045110,JUAN DE ACOSTA,2022-07-27,10.83333333,-75.03333333,20,,,0.0,32.0,24.2
14010020,HIBACHARO,2022-07-28,10.72188889,-75.14011111,80,,,14.0,,
29030410,CASA DE BOMBAS,2022-07-28,10.40833333,-75.12722222,10,,,28.0,,
29040250,CAMPO DE LA CRUZ,2022-07-28,10.37663889,-74.88841667,4,,,8.3,,
29040290,CAMPANOS LOS,2022-07-28,10.55777778,-74.97177778,100,,,13.0,,
29040020,MONTEBELLO,2022-07-28,10.7085,-74.90783333,100,,,8.0,,
14010010,PIOJO,2022-07-28,10.75,-75.08333333,320,,,45.5,,
29040450,BARRANQUILLA SEDE,2022-07-28,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-07-28,10.45358333,-74.95463889,10,98.0,85.0,3.6,31.4,23.4
29045110,JUAN DE ACOSTA,2022-07-28,10.83333333,-75.03333333,20,,,33.0,32.8,23.2
29045110,JUAN DE ACOSTA,2022-07-29,10.83333333,-75.03333333,20,,,0.0,33.2,22.4
29040450,BARRANQUILLA SEDE,2022-07-29,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-07-29,10.45358333,-74.95463889,10,98.0,70.0,,33.6,23.0
29030270,LOMA GRANDE,2022-07-30,10.43383333,-75.13158333,15,,,29.0,,
29035080,NORMAL MANATI,2022-07-30,10.45358333,-74.95463889,10,98.0,65.0,,34.2,24.2
29040080,POLONUEVO,2022-07-30,10.779,-74.85791667,80,,,16.0,,
29040450,BARRANQUILLA SEDE,2022-07-30,10.99761111,-74.79672222,12,,,0.0,,
29040250,CAMPO DE LA CRUZ,2022-07-30,10.37663889,-74.88841667,4,,,11.3,,
29030410,CASA DE BOMBAS,2022-07-30,10.40833333,-75.12722222,10,,,40.0,,
29045110,JUAN DE ACOSTA,2022-07-30,10.83333333,-75.03333333,20,,,0.0,33.0,22.8
29030410,CASA DE BOMBAS,2022-07-31,10.40833333,-75.12722222,10,,,60.0,,
29040450,BARRANQUILLA SEDE,2022-07-31,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-07-31,10.45358333,-74.95463889,10,98.0,65.0,19.5,34.0,24.8
29045110,JUAN DE ACOSTA,2022-07-31,10.83333333,-75.03333333,20,,,0.0,33.2,23.0
29040020,MONTEBELLO,2022-08-01,10.7085,-74.90783333,100,,,7.8,,
29035080,NORMAL MANATI,2022-08-01,10.45358333,-74.95463889,10,98.0,70.0,0.3,33.6,22.8
29045110,JUAN DE ACOSTA,2022-08-01,10.83333333,-75.03333333,20,,,0.0,33.4,24.0
14010010,PIOJO,2022-08-01,10.75,-75.08333333,320,,,30.5,,
29040450,BARRANQUILLA SEDE,2022-08-01,10.99761111,-74.79672222,12,,,5.4,,
14010100,PINTADA LA,2022-08-01,10.95511111,-74.995,200,,,3.0,,
14010020,HIBACHARO,2022-08-01,10.72188889,-75.14011111,80,,,0.0,,
29030410,CASA DE BOMBAS,2022-08-01,10.40833333,-75.12722222,10,,,35.0,,
29040290,CAMPANOS LOS,2022-08-01,10.55777778,-74.97177778,100,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-02,10.99761111,-74.79672222,12,,,1.6,,
29040020,MONTEBELLO,2022-08-02,10.7085,-74.90783333,100,,,1.4,,
29035080,NORMAL MANATI,2022-08-02,10.45358333,-74.95463889,10,98.0,65.0,,34.2,24.6
14010100,PINTADA LA,2022-08-02,10.95511111,-74.995,200,,,17.0,,
29045110,JUAN DE ACOSTA,2022-08-02,10.83333333,-75.03333333,20,,,0.0,33.6,23.2
29040290,CAMPANOS LOS,2022-08-02,10.55777778,-74.97177778,100,,,0.0,,
14010020,HIBACHARO,2022-08-02,10.72188889,-75.14011111,80,,,1.0,,
29040200,LEÑA,2022-08-02,10.52172222,-74.89077778,45,,,0.0,,
29035080,NORMAL MANATI,2022-08-03,10.45358333,-74.95463889,10,98.0,68.0,,34.4,25.2
29040450,BARRANQUILLA SEDE,2022-08-03,10.99761111,-74.79672222,12,,,52.5,,
29040290,CAMPANOS LOS,2022-08-03,10.55777778,-74.97177778,100,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-03,10.83333333,-75.03333333,20,,,11.2,31.6,23.2
14010020,HIBACHARO,2022-08-03,10.72188889,-75.14011111,80,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-04,10.83333333,-75.03333333,20,,,0.0,31.0,23.2
29040250,CAMPO DE LA CRUZ,2022-08-04,10.37663889,-74.88841667,4,,,29.9,,
29035080,NORMAL MANATI,2022-08-04,10.45358333,-74.95463889,10,98.0,78.0,,33.8,24.4
14010100,PINTADA LA,2022-08-04,10.95511111,-74.995,200,,,7.0,,
29040450,BARRANQUILLA SEDE,2022-08-04,10.99761111,-74.79672222,12,,,0.0,,
29040250,CAMPO DE LA CRUZ,2022-08-05,10.37663889,-74.88841667,4,,,1.9,,
29040450,BARRANQUILLA SEDE,2022-08-05,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-05,10.83333333,-75.03333333,20,,,13.2,36.6,23.6
29040020,MONTEBELLO,2022-08-05,10.7085,-74.90783333,100,,,3.4,,
29035080,NORMAL MANATI,2022-08-05,10.45358333,-74.95463889,10,98.0,69.0,0.2,34.0,24.0
14010020,HIBACHARO,2022-08-05,10.72188889,-75.14011111,80,,,2.0,,
29045110,JUAN DE ACOSTA,2022-08-06,10.83333333,-75.03333333,20,,,8.2,31.6,24.0
14010100,PINTADA LA,2022-08-06,10.95511111,-74.995,200,,,8.0,,
29035080,NORMAL MANATI,2022-08-06,10.45358333,-74.95463889,10,98.0,73.0,2.6,33.4,24.2
29040250,CAMPO DE LA CRUZ,2022-08-06,10.37663889,-74.88841667,4,,,2.4,,
29040290,CAMPANOS LOS,2022-08-06,10.55777778,-74.97177778,100,,,0.0,,
14010020,HIBACHARO,2022-08-06,10.72188889,-75.14011111,80,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-06,10.99761111,-74.79672222,12,,,0.4,,
29040450,BARRANQUILLA SEDE,2022-08-07,10.99761111,-74.79672222,12,,,0.0,,
29040290,CAMPANOS LOS,2022-08-07,10.55777778,-74.97177778,100,,,28.0,,
29035080,NORMAL MANATI,2022-08-07,10.45358333,-74.95463889,10,98.0,58.0,,34.2,
29045110,JUAN DE ACOSTA,2022-08-07,10.83333333,-75.03333333,20,,,0.0,33.6,24.0
14010100,PINTADA LA,2022-08-07,10.95511111,-74.995,200,,,4.0,,
29040450,BARRANQUILLA SEDE,2022-08-08,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-08-08,10.45358333,-74.95463889,10,98.0,67.0,,34.4,23.8
29045110,JUAN DE ACOSTA,2022-08-08,10.83333333,-75.03333333,20,,,0.0,34.6,24.2
29040200,LEÑA,2022-08-09,10.52172222,-74.89077778,45,,,3.0,,
29035080,NORMAL MANATI,2022-08-09,10.45358333,-74.95463889,10,98.0,64.0,,34.8,24.0
29045110,JUAN DE ACOSTA,2022-08-09,10.83333333,-75.03333333,20,,,0.0,33.4,23.2
29040450,BARRANQUILLA SEDE,2022-08-09,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-08-10,10.45358333,-74.95463889,10,97.0,64.0,,34.2,24.6
29040450,BARRANQUILLA SEDE,2022-08-10,10.99761111,-74.79672222,12,,,2.0,,
29040250,CAMPO DE LA CRUZ,2022-08-10,10.37663889,-74.88841667,4,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-10,10.83333333,-75.03333333,20,,,0.0,34.6,24.0
14010020,HIBACHARO,2022-08-10,10.72188889,-75.14011111,80,,,0.0,,
29040290,CAMPANOS LOS,2022-08-10,10.55777778,-74.97177778,100,,,11.0,,
29035080,NORMAL MANATI,2022-08-11,10.45358333,-74.95463889,10,97.0,62.0,16.2,35.0,23.8
29045110,JUAN DE ACOSTA,2022-08-11,10.83333333,-75.03333333,20,,,3.8,32.6,24.6
29040290,CAMPANOS LOS,2022-08-11,10.55777778,-74.97177778,100,,,0.0,,
29040200,LEÑA,2022-08-11,10.52172222,-74.89077778,45,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-11,10.99761111,-74.79672222,12,,,6.9,,
29030270,LOMA GRANDE,2022-08-11,10.43383333,-75.13158333,15,,,20.0,,
14010020,HIBACHARO,2022-08-11,10.72188889,-75.14011111,80,,,8.0,,
14010100,PINTADA LA,2022-08-11,10.95511111,-74.995,200,,,30.0,,
14010010,PIOJO,2022-08-11,10.75,-75.08333333,320,,,70.5,,
29030410,CASA DE BOMBAS,2022-08-11,10.40833333,-75.12722222,10,,,2.0,,
29045110,JUAN DE ACOSTA,2022-08-12,10.83333333,-75.03333333,20,,,10.0,32.6,23.6
14010100,PINTADA LA,2022-08-12,10.95511111,-74.995,200,,,10.0,,
29040250,CAMPO DE LA CRUZ,2022-08-12,10.37663889,-74.88841667,4,,,12.3,,
14010020,HIBACHARO,2022-08-12,10.72188889,-75.14011111,80,,,11.0,,
29040020,MONTEBELLO,2022-08-12,10.7085,-74.90783333,100,,,65.0,,
29040260,CANDELARIA,2022-08-12,10.45511111,-74.88688889,4,,,40.0,,
29040450,BARRANQUILLA SEDE,2022-08-12,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-08-12,10.45358333,-74.95463889,10,97.0,78.0,4.3,34.6,23.0
29040200,LEÑA,2022-08-12,10.52172222,-74.89077778,45,,,43.0,,
29045110,JUAN DE ACOSTA,2022-08-13,10.83333333,-75.03333333,20,,,44.8,32.0,24.0
14010020,HIBACHARO,2022-08-13,10.72188889,-75.14011111,80,,,0.0,,
29030270,LOMA GRANDE,2022-08-13,10.43383333,-75.13158333,15,,,2.5,,
29035080,NORMAL MANATI,2022-08-13,10.45358333,-74.95463889,10,98.0,87.0,0.4,33.8,23.6
29040020,MONTEBELLO,2022-08-13,10.7085,-74.90783333,100,,,5.0,,
29040450,BARRANQUILLA SEDE,2022-08-13,10.99761111,-74.79672222,12,,,6.4,,
29040290,CAMPANOS LOS,2022-08-13,10.55777778,-74.97177778,100,,,0.0,,
14010100,PINTADA LA,2022-08-13,10.95511111,-74.995,200,,,58.0,,
29040250,CAMPO DE LA CRUZ,2022-08-13,10.37663889,-74.88841667,4,,,15.3,,
14010010,PIOJO,2022-08-13,10.75,-75.08333333,320,,,50.0,,
29040260,CANDELARIA,2022-08-13,10.45511111,-74.88688889,4,,,5.0,,
29045110,JUAN DE ACOSTA,2022-08-14,10.83333333,-75.03333333,20,,,23.4,32.6,23.4
14010020,HIBACHARO,2022-08-14,10.72188889,-75.14011111,80,,,21.0,,
14010100,PINTADA LA,2022-08-14,10.95511111,-74.995,200,,,54.0,,
14010010,PIOJO,2022-08-14,10.75,-75.08333333,320,,,50.0,,
29040250,CAMPO DE LA CRUZ,2022-08-14,10.37663889,-74.88841667,4,,,31.7,,
29040290,CAMPANOS LOS,2022-08-14,10.55777778,-74.97177778,100,,,0.0,,
29040200,LEÑA,2022-08-14,10.52172222,-74.89077778,45,,,10.0,,
29040020,MONTEBELLO,2022-08-14,10.7085,-74.90783333,100,,,9.9,,
29040450,BARRANQUILLA SEDE,2022-08-14,10.99761111,-74.79672222,12,,,1.4,,
29035080,NORMAL MANATI,2022-08-14,10.45358333,-74.95463889,10,98.0,85.0,9.0,34.2,24.0
29040260,CANDELARIA,2022-08-14,10.45511111,-74.88688889,4,,,7.0,,
29030270,LOMA GRANDE,2022-08-14,10.43383333,-75.13158333,15,,,22.0,,
29035080,NORMAL MANATI,2022-08-15,10.45358333,-74.95463889,10,98.0,95.0,1.7,33.4,
29040290,CAMPANOS LOS,2022-08-15,10.55777778,-74.97177778,100,,,22.0,,
29040250,CAMPO DE LA CRUZ,2022-08-15,10.37663889,-74.88841667,4,,,5.5,,
29040450,BARRANQUILLA SEDE,2022-08-15,10.99761111,-74.79672222,12,,,0.6,,
29030270,LOMA GRANDE,2022-08-15,10.43383333,-75.13158333,15,,,4.0,,
29040020,MONTEBELLO,2022-08-15,10.7085,-74.90783333,100,,,20.0,,
29040200,LEÑA,2022-08-15,10.52172222,-74.89077778,45,,,2.0,,
14010100,PINTADA LA,2022-08-15,10.95511111,-74.995,200,,,0.0,,
14010020,HIBACHARO,2022-08-15,10.72188889,-75.14011111,80,,,6.0,,
29045110,JUAN DE ACOSTA,2022-08-15,10.83333333,-75.03333333,20,,,0.0,32.0,23.4
29040260,CANDELARIA,2022-08-15,10.45511111,-74.88688889,4,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-16,10.83333333,-75.03333333,20,,,0.0,32.4,22.4
29040450,BARRANQUILLA SEDE,2022-08-16,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-08-16,10.45358333,-74.95463889,10,97.0,84.0,,34.2,23.8
29045110,JUAN DE ACOSTA,2022-08-17,10.83333333,-75.03333333,20,,,0.0,32.6,22.6
29040450,BARRANQUILLA SEDE,2022-08-17,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-08-17,10.45358333,-74.95463889,10,97.0,66.0,,33.6,24.0
29040260,CANDELARIA,2022-08-18,10.45511111,-74.88688889,4,,,9.0,,
29040450,BARRANQUILLA SEDE,2022-08-18,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-18,10.83333333,-75.03333333,20,,,0.0,34.6,23.6
29040290,CAMPANOS LOS,2022-08-18,10.55777778,-74.97177778,100,,,16.0,,
14010020,HIBACHARO,2022-08-18,10.72188889,-75.14011111,80,,,1.0,,
29035080,NORMAL MANATI,2022-08-18,10.45358333,-74.95463889,10,97.0,72.0,,34.2,24.4
29035080,NORMAL MANATI,2022-08-19,10.45358333,-74.95463889,10,98.0,65.0,,35.2,24.2
29040260,CANDELARIA,2022-08-19,10.45511111,-74.88688889,4,,,5.0,,
14010100,PINTADA LA,2022-08-19,10.95511111,-74.995,200,,,10.0,,
29030270,LOMA GRANDE,2022-08-19,10.43383333,-75.13158333,15,,,5.0,,
29045110,JUAN DE ACOSTA,2022-08-19,10.83333333,-75.03333333,20,,,0.0,33.4,23.2
29040450,BARRANQUILLA SEDE,2022-08-19,10.99761111,-74.79672222,12,,,0.0,,
14010100,PINTADA LA,2022-08-20,10.95511111,-74.995,200,,,42.0,,
29040020,MONTEBELLO,2022-08-20,10.7085,-74.90783333,100,,,41.0,,
29040450,BARRANQUILLA SEDE,2022-08-20,10.99761111,-74.79672222,12,,,0.0,,
29040200,LEÑA,2022-08-20,10.52172222,-74.89077778,45,,,16.0,,
14010010,PIOJO,2022-08-20,10.75,-75.08333333,320,,,30.5,,
29035080,NORMAL MANATI,2022-08-20,10.45358333,-74.95463889,10,98.0,78.0,3.4,34.2,24.2
29040250,CAMPO DE LA CRUZ,2022-08-20,10.37663889,-74.88841667,4,,,9.3,,
29045110,JUAN DE ACOSTA,2022-08-20,10.83333333,-75.03333333,20,,,4.6,34.0,24.6
14010010,PIOJO,2022-08-21,10.75,-75.08333333,320,,,10.2,,
29030270,LOMA GRANDE,2022-08-21,10.43383333,-75.13158333,15,,,26.5,,
14010020,HIBACHARO,2022-08-21,10.72188889,-75.14011111,80,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-21,10.83333333,-75.03333333,20,,,0.0,33.2,23.6
29040450,BARRANQUILLA SEDE,2022-08-21,10.99761111,-74.79672222,12,,,5.7,,
29040250,CAMPO DE LA CRUZ,2022-08-21,10.37663889,-74.88841667,4,,,0.0,,
29040290,CAMPANOS LOS,2022-08-21,10.55777778,-74.97177778,100,,,9.0,,
29035080,NORMAL MANATI,2022-08-21,10.45358333,-74.95463889,10,98.0,72.0,,34.4,23.8
29040260,CANDELARIA,2022-08-22,10.45511111,-74.88688889,4,,,17.0,,
29030270,LOMA GRANDE,2022-08-22,10.43383333,-75.13158333,15,,,24.0,,
29035080,NORMAL MANATI,2022-08-22,10.45358333,-74.95463889,10,97.0,78.0,83.2,33.8,24.0
29045110,JUAN DE ACOSTA,2022-08-22,10.83333333,-75.03333333,20,,,0.0,33.6,23.8
14010100,PINTADA LA,2022-08-22,10.95511111,-74.995,200,,,0.0,,
29040200,LEÑA,2022-08-22,10.52172222,-74.89077778,45,,,20.0,,
14010010,PIOJO,2022-08-22,10.75,-75.08333333,320,,,20.5,,
29040020,MONTEBELLO,2022-08-22,10.7085,-74.90783333,100,,,9.5,,
29040450,BARRANQUILLA SEDE,2022-08-22,10.99761111,-74.79672222,12,,,1.8,,
29040290,CAMPANOS LOS,2022-08-22,10.55777778,-74.97177778,100,,,0.0,,
14010020,HIBACHARO,2022-08-22,10.72188889,-75.14011111,80,,,8.0,,
29030410,CASA DE BOMBAS,2022-08-22,10.40833333,-75.12722222,10,,,22.0,,
14010020,HIBACHARO,2022-08-23,10.72188889,-75.14011111,80,,,0.0,,
29040290,CAMPANOS LOS,2022-08-23,10.55777778,-74.97177778,100,,,2.1,,
29040020,MONTEBELLO,2022-08-23,10.7085,-74.90783333,100,,,7.8,,
29040260,CANDELARIA,2022-08-23,10.45511111,-74.88688889,4,,,15.0,,
14010100,PINTADA LA,2022-08-23,10.95511111,-74.995,200,,,3.0,,
29030410,CASA DE BOMBAS,2022-08-23,10.40833333,-75.12722222,10,,,2.0,,
29035080,NORMAL MANATI,2022-08-23,10.45358333,-74.95463889,10,98.0,80.0,18.5,33.4,23.4
29040250,CAMPO DE LA CRUZ,2022-08-23,10.37663889,-74.88841667,4,,,22.2,,
29040450,BARRANQUILLA SEDE,2022-08-23,10.99761111,-74.79672222,12,,,9.7,,
29045110,JUAN DE ACOSTA,2022-08-23,10.83333333,-75.03333333,20,,,3.6,34.4,23.2
29040200,LEÑA,2022-08-23,10.52172222,-74.89077778,45,,,62.0,,
29040450,BARRANQUILLA SEDE,2022-08-24,10.99761111,-74.79672222,12,,,9.5,,
29040290,CAMPANOS LOS,2022-08-24,10.55777778,-74.97177778,100,,,0.0,,
14010100,PINTADA LA,2022-08-24,10.95511111,-74.995,200,,,12.0,,
29035080,NORMAL MANATI,2022-08-24,10.45358333,-74.95463889,10,97.0,78.0,,34.2,24.0
29045110,JUAN DE ACOSTA,2022-08-24,10.83333333,-75.03333333,20,,,0.0,33.4,23.2
29040200,LEÑA,2022-08-24,10.52172222,-74.89077778,45,,,0.0,,
14010020,HIBACHARO,2022-08-24,10.72188889,-75.14011111,80,,,4.0,,
14010020,HIBACHARO,2022-08-25,10.72188889,-75.14011111,80,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-25,10.99761111,-74.79672222,12,,,11.5,,
14010100,PINTADA LA,2022-08-25,10.95511111,-74.995,200,,,6.0,,
29040020,MONTEBELLO,2022-08-25,10.7085,-74.90783333,100,,,5.0,,
29035080,NORMAL MANATI,2022-08-25,10.45358333,-74.95463889,10,97.0,91.0,,33.4,24.4
29040250,CAMPO DE LA CRUZ,2022-08-25,10.37663889,-74.88841667,4,,,0.0,,
29045110,JUAN DE ACOSTA,2022-08-25,10.83333333,-75.03333333,20,,,0.0,33.6,23.0
29040290,CAMPANOS LOS,2022-08-25,10.55777778,-74.97177778,100,,,12.0,,
29035080,NORMAL MANATI,2022-08-26,10.45358333,-74.95463889,10,98.0,88.0,,34.6,25.0
14010100,PINTADA LA,2022-08-26,10.95511111,-74.995,200,,,33.0,,
29045110,JUAN DE ACOSTA,2022-08-26,10.83333333,-75.03333333,20,,,18.0,32.6,23.2
14010020,HIBACHARO,2022-08-26,10.72188889,-75.14011111,80,,,2.0,,
29040450,BARRANQUILLA SEDE,2022-08-26,10.99761111,-74.79672222,12,,,0.4,,
29040290,CAMPANOS LOS,2022-08-26,10.55777778,-74.97177778,100,,,0.0,,
29040200,LEÑA,2022-08-26,10.52172222,-74.89077778,45,,,0.0,,
29040260,CANDELARIA,2022-08-27,10.45511111,-74.88688889,4,,,25.0,,
29030270,LOMA GRANDE,2022-08-27,10.43383333,-75.13158333,15,,,24.5,,
29040020,MONTEBELLO,2022-08-27,10.7085,-74.90783333,100,,,31.0,,
29035080,NORMAL MANATI,2022-08-27,10.45358333,-74.95463889,10,97.0,88.0,,,24.8
29040250,CAMPO DE LA CRUZ,2022-08-27,10.37663889,-74.88841667,4,,,12.7,,
14010020,HIBACHARO,2022-08-27,10.72188889,-75.14011111,80,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-27,10.99761111,-74.79672222,12,,,9.2,,
29040290,CAMPANOS LOS,2022-08-27,10.55777778,-74.97177778,100,,,0.0,,
29040200,LEÑA,2022-08-27,10.52172222,-74.89077778,45,,,47.0,,
29045110,JUAN DE ACOSTA,2022-08-27,10.83333333,-75.03333333,20,,,0.0,34.2,23.0
29045110,JUAN DE ACOSTA,2022-08-28,10.83333333,-75.03333333,20,,,24.4,33.0,24.4
29030410,CASA DE BOMBAS,2022-08-28,10.40833333,-75.12722222,10,,,12.0,,
14010020,HIBACHARO,2022-08-28,10.72188889,-75.14011111,80,,,58.0,,
29040260,CANDELARIA,2022-08-28,10.45511111,-74.88688889,4,,,40.0,,
29040290,CAMPANOS LOS,2022-08-28,10.55777778,-74.97177778,100,,,0.0,,
29040450,BARRANQUILLA SEDE,2022-08-28,10.99761111,-74.79672222,12,,,18.7,,
14010100,PINTADA LA,2022-08-28,10.95511111,-74.995,200,,,61.0,,
29040200,LEÑA,2022-08-28,10.52172222,-74.89077778,45,,,0.0,,
14010010,PIOJO,2022-08-28,10.75,-75.08333333,320,,,80.5,,
29035080,NORMAL MANATI,2022-08-28,10.45358333,-74.95463889,10,98.0,85.0,54.0,34.6,24.6
29045110,JUAN DE ACOSTA,2022-08-29,10.83333333,-75.03333333,20,,,0.0,34.2,22.4
29040450,BARRANQUILLA SEDE,2022-08-29,10.99761111,-74.79672222,12,,,0.0,,
29040290,CAMPANOS LOS,2022-08-29,10.55777778,-74.97177778,100,,,22.0,,
29035080,NORMAL MANATI,2022-08-29,10.45358333,-74.95463889,10,98.0,91.0,,33.4,23.8
29040290,CAMPANOS LOS,2022-08-30,10.55777778,-74.97177778,100,,,0.0,,
14010020,HIBACHARO,2022-08-30,10.72188889,-75.14011111,80,,,1.0,,
29040200,LEÑA,2022-08-30,10.52172222,-74.89077778,45,,,0.0,,
14010100,PINTADA LA,2022-08-30,10.95511111,-74.995,200,,,28.0,,
29045110,JUAN DE ACOSTA,2022-08-30,10.83333333,-75.03333333,20,,,0.0,34.4,22.2
29035080,NORMAL MANATI,2022-08-30,10.45358333,-74.95463889,10,97.0,92.0,,34.2,24.2
29040450,BARRANQUILLA SEDE,2022-08-30,10.99761111,-74.79672222,12,,,2.2,,
29040290,CAMPANOS LOS,2022-08-31,10.55777778,-74.97177778,100,,,0.0,,
14010020,HIBACHARO,2022-08-31,10.72188889,-75.14011111,80,,,0.0,,
14010100,PINTADA LA,2022-08-31,10.95511111,-74.995,200,,,7.0,,
29035080,NORMAL MANATI,2022-08-31,10.45358333,-74.95463889,10,98.0,75.0,,35.0,24.0
29030270,LOMA GRANDE,2022-08-31,10.43383333,-75.13158333,15,,,2.2,,
29045110,JUAN DE ACOSTA,2022-08-31,10.83333333,-75.03333333,20,,,0.0,34.6,22.8
29040450,BARRANQUILLA SEDE,2022-08-31,10.99761111,-74.79672222,12,,,0.4,,
14010010,PIOJO,2022-08-31,10.75,-75.08333333,320,,,30.5,,
14010100,PINTADA LA,2022-09-01,10.95511111,-74.995,200,,,14.0,,
29040020,MONTEBELLO,2022-09-01,10.7085,-74.90783333,100,,,10.9,,
14010010,PIOJO,2022-09-01,10.75,-75.08333333,320,,,85.2,,
29035080,NORMAL MANATI,2022-09-01,10.45358333,-74.95463889,10,98.0,87.0,,34.4,24.4
29040450,BARRANQUILLA SEDE,2022-09-01,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2022-09-01,10.83333333,-75.03333333,20,,,32.2,32.2,22.6
14010020,HIBACHARO,2022-09-01,10.72188889,-75.14011111,80,,,9.0,,
29035080,NORMAL MANATI,2022-09-02,10.45358333,-74.95463889,10,98.0,91.0,,34.0,23.8
29040290,CAMPANOS LOS,2022-09-02,10.55777778,-74.97177778,100,,,28.0,,
29040450,BARRANQUILLA SEDE,2022-09-02,10.99761111,-74.79672222,12,,,4.2,,
29040250,CAMPO DE LA CRUZ,2022-09-02,10.37663889,-74.88841667,4,,,0.0,,
14010020,HIBACHARO,2022-09-02,10.72188889,-75.14011111,80,,,12.0,,
29045110,JUAN DE ACOSTA,2022-09-02,10.83333333,-75.03333333,20,,,45.2,37.0,22.2
29040200,LEÑA,2022-09-02,10.52172222,-74.89077778,45,,,0.0,,
29035080,NORMAL MANATI,2022-09-03,10.45358333,-74.95463889,10,97.0,75.0,,35.0,24.2
29040450,BARRANQUILLA SEDE,2022-09-03,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2022-09-03,10.83333333,-75.03333333,20,,,0.0,34.6,23.0
29045110,JUAN DE ACOSTA,2022-09-04,10.83333333,-75.03333333,20,,,0.0,35.2,24.6
29040200,LEÑA,2022-09-04,10.52172222,-74.89077778,45,,,7.0,,
29040450,BARRANQUILLA SEDE,2022-09-04,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2022-09-04,10.45358333,-74.95463889,10,98.0,87.0,,34.6,24.0
29040290,CAMPANOS LOS,2022-09-04,10.55777778,-74.97177778,100,,,16.0,,
14010020,HIBACHARO,2022-09-05,10.72188889,-75.14011111,80,,,2.0,,
29045110,JUAN DE ACOSTA,2022-09-05,10.83333333,-75.03333333,20,,,7.9,34.2,23.4
29040260,CANDELARIA,2022-09-05,10.45511111,-74.88688889,4,,,75.0,,
29040290,CAMPANOS LOS,2022-09-05,10.55777778,-74.97177778,100,,,0.0,,
14010100,PINTADA LA,2022-09-05,10.95511111,-74.995,200,,,41.0,,
29040450,BARRANQUILLA SEDE,2022-09-05,10.99761111,-74.79672222,12,,,29.6,,
14010010,PIOJO,2022-09-05,10.75,-75.08333333,320,,,20.5,,
