municipio,año,fecha,temp_min_C,temp_max_C,temp_media_C,latitud,longitud
SANTO TOMÁS,2022,2022-06-07,23.056980387369833,30.04669596354171,26.55183817545577,10.744048200714978,-74.79479581261772
SOLEDAD,2022,2022-06-07,23.849725341796898,31.098107910156273,27.473916625976585,10.906909741834337,-74.77842447604834
SUAN,2022,2022-06-07,23.759576416015648,30.055078125000023,26.907327270507835,10.310850238176537,-74.90713309116475
TUBARÁ,2022,2022-06-07,23.296838378906273,29.526452636718773,26.411645507812523,10.907060348938533,-74.98448392990626
USIACURÍ,2022,2022-06-07,22.792698160807333,29.546970621744833,26.169834391276083,10.740522656584362,-74.98267412624779
BARRANQUILLA,2022,2022-06-08,23.678125000000023,30.207513427734398,26.94281921386721,10.98152771823087,-74.82774915964693
BARANOA,2022,2022-06-08,22.529718017578148,29.720025634765648,26.124871826171898,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2022,2022-06-08,23.868066406250023,29.876123046875023,26.872094726562523,10.402620855645086,-74.87840832085742
CANDELARIA,2022,2022-06-08,23.488977050781273,29.825769042968773,26.657373046875023,10.489019585448387,-74.87756539446083
GALAPA,2022,2022-06-08,23.201257324218773,30.211968994140648,26.70661315917971,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2022,2022-06-08,22.976342773437523,29.321405029296898,26.14887390136721,10.823092520111464,-75.07842405936859
LURUACO,2022,2022-06-08,22.99095391167532,29.598904758029562,26.29492933485244,10.635031161141915,-75.15402741021481
MALAMBO,2022,2022-06-08,23.464624023437523,30.43780924479171,26.951216634114616,10.848289285861629,-74.8061750526255
MANATÍ,2022,2022-06-08,24.247216796875023,30.277429199218773,27.262322998046898,10.45414802741401,-74.98477032732278
