municipio,año,fecha,temp_max,latitud,longitud
MANATÍ,2019,2019-04-01,304.9451904296875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-01,304.8954467773437,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-01,304.4698215060764,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-01,304.43897501627606,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-01,304.91571044921875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-01,303.2198486328125,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-01,304.80610487196185,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-01,304.5426330566406,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-01,304.8966064453125,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-01,304.7537434895833,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-01,304.43897501627606,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-01,304.71795654296875,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-01,304.6089172363281,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-01,303.5357666015625,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-01,304.402099609375,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-02,303.0463256835937,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-02,303.67437744140625,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-02,305.3807678222656,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-02,305.16217041015625,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-02,303.71246337890625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-02,303.9058837890625,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-02,304.14168972439234,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-02,304.09386189778644,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-02,304.91632080078125,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-02,304.67205810546875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-02,304.0241450557002,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-02,304.2247823079427,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-02,305.1085510253906,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-02,302.7317810058594,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-02,304.51744475188076,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-02,304.3279113769531,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-02,304.49432373046875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-02,305.1851094563802,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-02,304.2247823079427,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-02,304.2412109375,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-02,305.2582397460937,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-02,303.1913757324219,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-02,304.0248616536458,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-03,303.50634765625,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-03,304.7904968261719,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-03,306.9547424316406,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-03,306.66650390625,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-03,304.1330871582031,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-03,305.0107727050781,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-03,305.2960713704427,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-03,304.76959228515625,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-03,306.4544677734375,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-03,305.87969970703125,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-03,305.1588406032986,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-03,305.3896179199219,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-03,306.47491455078125,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-03,303.1816711425781,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-03,305.8194342719184,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-03,305.4986572265625,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-03,305.707763671875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-03,306.72911580403644,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-03,305.3896179199219,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-03,304.6770324707031,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-03,306.77813720703125,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-03,303.6261901855469,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-03,305.169677734375,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-04,304.21588134765625,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-04,306.1443176269531,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-04,308.060546875,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-04,307.7239685058594,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-04,304.7792663574219,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-04,306.2748413085937,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-04,306.64339531792535,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-04,305.6812744140625,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-04,307.86456298828125,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-04,307.3438415527344,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-04,306.4789541739005,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-04,306.80230712890625,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-04,307.75994873046875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-04,303.8755798339844,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-04,307.21489235206883,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-04,306.91876220703125,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-04,307.13671875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-04,307.92345174153644,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-04,306.80230712890625,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-04,305.3457946777344,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-04,307.8452453613281,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-04,304.236572265625,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-04,306.5186258951823,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-05,304.3994445800781,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-05,306.2625427246094,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-05,307.8915405273437,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-05,307.5636901855469,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-05,304.9454650878906,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-05,306.6161804199219,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-05,306.9184265136719,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-05,305.83551025390625,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-05,307.9774169921875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-05,307.4700927734375,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-05,306.7630208333333,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-05,306.92505900065106,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-05,307.7484130859375,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-05,304.0550842285156,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-05,307.4268290201823,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-05,307.04254150390625,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-05,307.3846435546875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-05,307.8495585123698,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-05,306.92505900065106,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-05,305.5185241699219,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-05,307.6797180175781,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-05,304.4532165527344,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-05,306.75445556640625,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-06,303.8373718261719,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-06,305.6264038085937,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-06,307.4720764160156,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-06,307.163818359375,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-06,304.4092712402344,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-06,305.8900756835937,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-06,306.19221327039935,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-06,305.2498270670573,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-06,306.97760009765625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-06,306.7792358398437,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-06,306.0443499529803,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-06,306.2602132161458,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-06,307.1883850097656,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-06,303.5059509277344,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-06,306.60187219690397,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-06,306.375,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-06,306.63580322265625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-06,307.2409159342448,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-06,306.2602132161458,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-06,304.9652099609375,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-06,307.2730712890625,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-06,304.0765991210937,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-06,306.05076090494794,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-07,304.1693420410156,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-07,305.8646240234375,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-07,307.5551452636719,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-07,307.2442932128906,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-07,304.7243347167969,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-07,306.0184936523437,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-07,306.3636338975694,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-07,305.5467834472656,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-07,306.82275390625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-07,307.0355834960937,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-07,306.2070029929832,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-07,306.50831095377606,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-07,307.3621826171875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-07,303.8299865722656,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-07,306.67330480504916,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-07,306.6247253417969,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-07,306.8335266113281,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-07,307.2430725097656,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-07,306.50831095377606,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-04-07,305.2912902832031,10.906909741834337,-74.77842447604834
SUAN,2019,2019-04-07,307.351318359375,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-04-07,304.2361145019531,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-04-07,306.23888142903644,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-04-08,303.90362548828125,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-04-08,305.3427124023437,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-04-08,306.8531188964844,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-04-08,306.5752258300781,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-04-08,304.4664306640625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-04-08,305.53533935546875,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-04-08,305.84368896484375,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-04-08,305.1896667480469,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-04-08,306.1539001464844,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-04-08,306.46697998046875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-04-08,305.69915771484375,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-04-08,305.96217854817706,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-04-08,306.7358093261719,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-04-08,303.5700988769531,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-04-08,306.0916239420573,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-04-08,306.07684326171875,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-04-08,306.2772827148437,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-04-08,306.5591227213542,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-04-08,305.96217854817706,10.744048200714978,-74.79479581261772
