municipio,año,fecha,temp_min,latitud,longitud
PALMAR DE VARELA,2021,2021-11-30,297.7328186035156,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-11-30,297.44370976200815,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-11-30,297.6144205729167,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-11-30,297.35821533203125,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-11-30,298.56964111328125,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-11-30,297.6407380280671,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-11-30,297.9172058105469,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-11-30,297.34893798828125,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-11-30,297.84409586588544,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-11-30,297.6144205729167,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-11-30,297.9061584472656,10.906909741834337,-74.77842447604834
SUAN,2021,2021-11-30,297.72265625,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-11-30,297.9490661621094,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-11-30,297.3633219401042,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-01,298.5906066894531,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-01,296.82373046875,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-01,297.5455627441406,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-01,297.1158752441406,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-01,297.568603515625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-01,297.1864624023437,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-01,297.07172309027777,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-01,297.6713460286458,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-01,297.9521484375,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-01,297.3853759765625,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-01,297.08930347583913,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-01,297.25600179036456,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-01,297.13525390625,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-01,298.5386657714844,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-01,297.3476178204572,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-01,297.55889892578125,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-01,297.0189819335937,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-01,297.7049865722656,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-01,297.25600179036456,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-01,297.88653564453125,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-01,297.61724853515625,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-01,297.8646240234375,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-01,297.0097249348958,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-02,298.6263732910156,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-02,296.8465270996094,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-02,297.03631591796875,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-02,296.6295166015625,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-02,297.597412109375,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-02,297.2665405273437,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-02,297.12964884440106,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-02,297.6970723470052,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-02,297.5111999511719,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-02,297.405517578125,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-02,297.1516859266493,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-02,297.27752685546875,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-02,296.88671875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-02,298.5736389160156,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-02,297.23479546440973,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-02,297.5805358886719,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-02,297.06353759765625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-02,297.2293395996094,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-02,297.27752685546875,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-02,297.91326904296875,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-02,297.1405029296875,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-02,297.9993591308594,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-02,297.0588684082031,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-03,299.194091796875,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-03,297.5292663574219,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-03,297.5473937988281,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-03,297.116455078125,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-03,298.0735168457031,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-03,297.4942626953125,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-03,297.48941718207465,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-03,298.2289225260417,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-03,297.82098388671875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-03,298.0494384765625,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-03,297.4943531177662,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-03,297.94188435872394,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-03,297.44891357421875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-03,299.1339416503906,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-03,297.5950034812645,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-03,298.2469482421875,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-03,297.474609375,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-03,297.6622721354167,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-03,297.94188435872394,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-03,298.3663024902344,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-03,297.6184387207031,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-03,298.2186584472656,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-03,297.49937947591144,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-04,299.13134765625,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-04,297.3158569335937,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-04,297.30181884765625,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-04,296.8817443847656,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-04,298.0198669433594,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-04,297.396484375,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-04,297.359137641059,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-04,298.1243184407552,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-04,297.9505920410156,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-04,297.8469543457031,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-04,297.36797982675057,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-04,297.7337239583333,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-04,297.22808837890625,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-04,299.07147216796875,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-04,297.5474469220197,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-04,298.0383605957031,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-04,297.3326110839844,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-04,297.54701741536456,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-04,297.7337239583333,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-04,298.3147277832031,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-04,297.3886413574219,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-04,298.1552429199219,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-04,297.3483174641927,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-05,299.1473693847656,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-05,297.8260803222656,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-05,298.0318298339844,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-05,297.5768127441406,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-05,298.034912109375,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-05,297.31817626953125,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-05,297.4680887858073,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-05,298.30104573567706,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-05,297.80419921875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-05,298.3287048339844,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-05,297.44795057508685,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-05,298.23077392578125,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-05,297.82293701171875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-05,299.0848083496094,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-05,297.6002638075087,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-05,298.5375366210937,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-05,297.52850341796875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-05,297.9689534505208,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-05,298.23077392578125,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-05,298.3306884765625,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-05,298.0708312988281,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-05,298.1183166503906,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-05,297.5575866699219,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-06,299.0667419433594,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-06,297.2949523925781,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-06,297.7363586425781,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-06,297.29449462890625,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-06,297.9662780761719,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-12-06,297.171875,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-12-06,297.2071702745225,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-12-06,298.08347574869794,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-12-06,297.52734375,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-12-06,297.8267517089844,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-12-06,297.2027203595196,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-12-06,297.7136535644531,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-12-06,297.4349975585937,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-12-06,299.004638671875,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-12-06,297.3183446813512,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-12-06,298.0192565917969,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-12-06,297.22052001953125,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-12-06,297.6860046386719,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-12-06,297.7136535644531,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-12-06,298.264892578125,10.906909741834337,-74.77842447604834
SUAN,2021,2021-12-06,297.7943115234375,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-12-06,298.0628356933594,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-12-06,297.22911580403644,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-12-07,298.9090881347656,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-12-07,297.2038879394531,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-12-07,297.39239501953125,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-12-07,296.9654541015625,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-12-07,297.8350830078125,10.897721024361596,-74.88708921871891
